,Positive,Negative
59,@BernieSanders National HC would take care of testing for COVID19. Private or no ins. does not. USE THIS!! Who is going to spend three grand to get tested unless they are dying?,"#CoronaVirusUpdates #Covid19 is less deadly than an ordinary #flu that kills 650,000 annually according to @WHO. Take it in your strides &amp; most will recover!"
60,Will the tax cut help when #COVID19 is attacking vital organs after it has ravaged the lungs?,WHO warns NEW coronavirus linked to lethal SARS bug could be behind Chinese pneumonia flare-up https://www.rt.com/news/477777-chinese-pneumonia-coronavirus-sars/ …pic.twitter.com/KMcCw2nZt4
61,This kinda sums it up. We're seeing that really happen now with #COVID19 ,China reports 1st death from new type of coronavirus - ABC News - https://abcn.ws/2Tfpwoe  via @ABC
62,@BetteMidler trump can make feds lie about covid19 but our states should have accurate infor on it so find your state and covid19 infections and more in your state,US to screen airline passengers from China for new illness https://apnews.com/5e42ddf6414d214a8d86a8ba153d82a1 … via @AP #pestilence #coronavirus
63,ARE YOU KIDDING ME VIRUSES LIVE IN ALCOHAL AND ITS CLEARLY LABLED CORONA EVEN THOUGH THE SPECIFIC DISEASE IS COVID19 SO CLEARLY THE EARTH IS FLAT AND THIS IS HOW THE DEEP STATE KILLS US AND REPLACES US WITH ROBOTS.,"Japan has confirmed its first case of the new China coronavirus strain. A 30-year-old man tested positive to the illness after visiting central Chinese city of Wuhan (outbreak). It has prompted a travel alert from the U.S. after 1 person died, according to a report on Thursday. pic.twitter.com/NNz5gnk4Vx"
64,Mulvaney is panicking. Stock Market isn’t “downplaying” #COVID19.,The current deadly virus in China is a Coronavirus too... Did you know 75% of new human pathogens over the last 3 decades have originated in animals?
65,Fuck you COVID19. Animals don't deserve this.,Japan’s health ministry has confirmed the country’s 2nd case of a novel coronavirus strain in a man who travelled from Wuhan. The man in his 40s was a resident of the Chinese city where the outbreak began. pic.twitter.com/CtrQ9elTMk
66,"On Thursday, more than 60% of @CNN's #coronavirus #covid19 related questions for guests were about @realDonaldTrump ... #MediaBrainwashing #45 #Trump2020 ....","Scary as F**K

#Wuhan #corona #virus #plague #predictionhttps://youtube.com/watch?v=TLu4olsvwcc&t=37s …"
67,"The #StockMarket, apparently doesn’t think #COVID19 is a hoax. @MickMulvaneyOMB","CDC advisers are really concerned about the lack of basic information about new Wuhan coronavirus, & say a lack of data from China is not helping international efforts to isolate and stop the outbreak. The outbreak has grown rapidly, and it will continue to rise. pic.twitter.com/PkdL20I7ky"
68,"Big Dime Betting #SportsNews ticker reporting #BreakingNews on #sports related #news stories and #events. RT @madhyamam: #covid19, #sportsnews കോ​വി​ഡ്​: ഹ​സ്​​ത​ദാ​നം വി​ല​ക്കി ന്യൂ​കാ​സി​ൽ","Corona virus is coming stop fighting on internet
 #kunalkamra"
69,"WHO confirms a case of #coronavirus in a dog in Hong Kong. Its unknown how the pet caught it. To be safe, have a preparedness plan for ALL members of your family. #Covid19",Come on Corona “Virus” will Kill the clones  pic.twitter.com/zzMuHU2lRo
70,"If you are yet to follow @NCDCgov, I urge you to do so now! #FactsNotFear #COVID19 ","#BREAKING
China has announced that 54 people were confirmed killed by coronavirus and more than 1600 people were confirmed infected."
71,"DOLLAR COST AVERAGE is the best strategy. No one seem to know how long this sell off last or, how severe COVID19 impact on the economy will be. Best thing to do is BUY SMALL NUMBER OF TESLA SHARES OVER THE COMING MONTH. All the best $$","Students in Taiwan worry over #coronavirus
https://youtu.be/4bBs3cxMjwI "
72,Sleep is treating Trump unfairly. #StockMarketCrash2020 #COVID19,"you signed phase1 01/15 NOW = Beijing may face difficulties in meeting targets outlined in its recent trade deal with Washington if the spread of the coronavirus in China causes prolonged demand disruption, according to a recent report by Panjiva Researc h.https://www.cnbc.com/2020/01/29/us-china-phase-one-trade-deal-could-be-disrupted-by-coronavirus-outbreak.html …"
73,"CORRECTION: s/b “surgical masks are not effective at stopping the spread of the #COVID19 virus""","Hey guys, not trying to scare anyone but this Chinese coronavirus is exactly how every movie about the apocalypse pretty much begins. "
74,"While we’re at it, surgical masks are not effective at spreading the #COVID19 virus. But thorough, vigorous #handwashing is VERY effective at preventing transmission. 2/2",Deadly coronavirus 'could ALREADY be in Britain' https://mol.im/a/7915845  via @MailOnline
75,"#coronavirus international map, this has a listing of each nation. Check it out! #COVID19 #wuhanvirus","CDC warns ""all"" Americans to avoid traveling to China. Canada warns ""all"" its citizens to avoid traveling to China. The coronavirus outbreak has killed 82, & infected almost 3k, & more than 461 are in critical condition. pic.twitter.com/qzI20BP4Fg"
76,This is a great deep dive by @DrJudyStone about how the Wuhan coronavirus outbreak is being deftly handled through cooperative efforts by relevant parties. https://www.forbes.com/sites/judystone/2020/01/11/wuhan-coronavirus-outbreak-shows-the-importance-of-sound-science-sleuthing-and-cooperation/#489274f01add …,"Death toll rises to 41 in China's Hubei province as novel coronavirus sweeps across the world. 15 more deaths was confirmed, and it was announced Friday. China has quarantined 30m people in order to stop the spread of the deadly illness. pic.twitter.com/wHvy2BwUSG"
77,"Yeah i don't like Corona Beer much either

China reports 1st death from 'new type of coronavirus' | CBC News https://www.cbc.ca/news/world/china-virus-death-pneumonia-coronavirus-1.5423576?__vfz=medium%3Dsharebar …","Coronavirus is a Zoonotic diseases are caused by harmful germs like viruses, bacterial, parasites, and fungi. These germs can cause many different types of illnesses in people and animals ranging from mild to serious illness and even death. ... Wikipedia"
78,I wonder what name the media is going to give the new strain of coronavirus that has emerged in China?,"coronavirus....  ""corona"": crown virus  
is this another way of saying ""pandemic"" in code? https://twitter.com/Pulsa48/status/1220847577018650624 …"
79,"China coronavirus: at least three suspected cases found in Shenzhen, Shanghai, sources say https://www.scmp.com/news/china/society/article/3046681/china-coronavirus-least-three-suspected-cases-found-shenzhen … 来自 @scmpnews",A version of a corona virus killed my cat a couple years ago. When I first heard the virus’ name... all I felt was rage. And the desire to kill it. Sadly I don’t possess the capability. Or I would double katana the thing.
80,It is likely that there are substantially more cases than reported. News / Wuhan Coronavirus | Faculty of Medicine | Imperial College London https://www.imperial.ac.uk/mrc-global-infectious-disease-analysis/news--wuhan-coronavirus/?fbclid=IwAR3ahpDrgB2IofvbQXy3M1yC2cFsTkNvdgVsq6AQpX0CU7lI-haTL-jiTnU …,"There are now 3 people who are infected with the novel coronavirus in France, as the outbreak hits Europe, U.S. & other nations. France is expecting more confirmed cases of the illness, it was announced Fri. 3 people travelled to China. 2 of them belonged to the same family. pic.twitter.com/JWiuFXkZkC"
81,Don't be scared by the Coronavirus hype remember ZIKA? #vaccine #coronovirus #zika #sars #ebolahttps://youtu.be/_Oy7IeWPL7M ,Crocodile meat disappears from restaurant apps in China amid Wuhan coronavirus outbreak https://abcu.us/zjaq  via @AbacusNews
82,"1 person in Australia has been quarantined, and will undergo testing after being suspected of contracting the coronavirus on Friday, says reports. The person arrived on a flight to Sydney from China. pic.twitter.com/c9NCR8LO2h","The number of cases in China now exceeds the 5,327 infected with the Severe Acute Respiratory Syndrome (SARS) coronavirus, which killed about 800 people around the world in 2002 and 2003
There have been 6,065 cases of the new flu-like virus in 15 countries worldwide –"
83,I got a case of the #CoronaVirus...oh my pic.twitter.com/3eK7rkAhUp,It's contradictory that you promote mental health when the media constantly inflicts fear and kaos concerning the coronavirus outbreak. Adults and children of Asian decents are in fear of being outcasts.#BellLetsTalk
84,"Shin Kyuk-ho, founder and honorary chairman of China coronavirus at three airports.",A Disturbing Number of People Think Coronavirus Is Related to Corona Beer https://www.vice.com/en_us/article/qjdvvd/a-disturbing-number-of-people-think-coronavirus-is-related-to-corona-beer?utm_campaign=sharebutton … @vice
85,"Look up ""coronavirus patent""","CORONAVIRUS

- 80 people dead

- Around 400 people in serious condition

- Over 2300 people infected"
86,"Let’s try to be calm and reasonable, Canada. We have about 12,500 hospitalizations a year from the flu, and 3,500 deaths. So far there are 3 people diagnosed with Coronavirus. 3. Three. III. Trois.",1000+ confirmed cases of the coronavirus expected soon in China. The number of confirmed cases are increasing by 50% in a 24-hour period. The sale of wild game has been banned in China for now. The CDC has 100 suspected cases in 26 states in the U.S. as of Sunday. pic.twitter.com/dRhwYv8l1L
87,"Vietnamese physicians to NEJM: Importation and Human-to-Human Transmission of Novel #coronavirus in Vietnam. https://brittletablet.blogspot.com/2020/01/importation-and-human-to-human.html …
#2019nCoV #nCoV2019",#Coronavirus outbreak: Video shows #bodies in halls of #China hospital Dalla #Cina ci stanno mentendo: i #morti sono #centinaia ...https://nypost.com/2020/01/24/coronavirus-outbreak-video-shows-dead-bodies-in-halls-of-china-hospital/ …
88,"https://ift.tt/3aMddWO  The Wuhan coronavirus has been isolated in an Australian lab, the first to do so outside of China - an important step in potential development of a new vaccine #sciencenewspic.twitter.com/Hs3qBbMMi8","Experts say 100k may be infected with the coronavirus, even though there are only 2k+ confirmed cases, & if that is the case, then the World Health Organization needs to declare it a ""health emergency"". Europe will see a many cases, there are a lot of Chinese tourists there. pic.twitter.com/KHIvkgx5mW"
89,"Health Minister Christufton says a travel advisory will be issued for people heading to Jamaica from China. #coronavirus
http://jamaica-gleaner.com/article/news/20200128/update-no-coronavirus-jamaica-says-tufton … @lookner","Physical isolation #coronavirus
People will soon not be able to control these situations,
what will happen soon with #CoronavirusOutbreak 
really scary scenario is slowly but surely developinghttps://twitter.com/freezerohedge1/status/1226288581091655681 …"
90,The White House has informed airline executives it is considering suspending all flights between the #US and #China. #coronavirus,China coronavirus outbreak: All the latest updates @AJENewshttps://aje.io/4ngrc 
91,CAN YOU HANDLE THE FACTS ABOUT NOVEL CORONAVIRUS [2019-nCoV]? http://stateofthenation.co/?p=5231 ,Nobel + Corona + Virus: The best way to remember PNoy’s twisted legacy https://www.getrealphilippines.com/2020/02/nobel-corona-virus-the-best-way-to-remember-pnoys-twisted-legacy/ …
92,"So glad @jkenney desiccated AB healthcare right in time for the outbreak of #coronavirus ...
Germs don’t care about the oil industry you bothersome dullard.
#AbLeg #abpoli #abp",Is it me or do the confirmed cases and deaths go up by the same amount for the passed 5-6 days? Seems odd the numbers don’t fluctuate much.  #coronavirus
93,"Reading @NatGeo as a child inspired my deep love of wildlife. Some seem otherworldly, others are magnificent & cute. Knowing that some people trade & eat exotic wildlife, I can only shake my head. Among others, I hope the #coronavirus compels a greater respect of wildlife.","#coronavirus Latest Updates:
Coronavirus Cases: 23,906 (Projected 25000 @ Ro of 4.08)
of which 2,792 (12%) in critical condition
Deaths: 492
(My Projection for Feb 5- 28500)
February 4:
Japan has confirmed at least 10 newcases of coronavirus
Person t Person transmission confirmed"
94,#coronavirus trying to kill this old #stockmarket bull is like https://youtu.be/UN62cxSs5Q8?t=165 … @chigrl,"Enjoy the SuperBowl! Tomorrow starts the demise of the American dollar. China is the 1st domino, pumping 174 billion into their markets tomorrow. I believe it will be drawn out, blamed on corona virus, Iran, brexit, etc etc etc but the real culprit is the Feds Ponzi scheme #gold"
95,"Coronavirus has been confirmed in Italy. The first 2 cases have come out positive to the illness, it was announced on Thursday. 2 Chinese tourists who had visited Italy had the virus. Their conditions are good, according to report. pic.twitter.com/XLb6Qe7thF",Analyst: Coronavirus outbreak affecting iPhone supply in China  https://www.appleworld.today/blog/2020/2/2/analyst-coronavirus-outbreak-affecting-iphone-supply-in-china …
96,Germany confirms 5th coronavirus case on Thursday. The case was confirmed in the southern German state of Bavaria. The patient worked at the same company as the other four people thought to have caught the virus from a coworker visiting from China. pic.twitter.com/LrtRHffpEK,"We are living in scary times in Canada. 

Gov’t refuses to protect Canadians from coronavirus

Gov’t is going to remove our guns thereby removing our ability to defend ourselves. 

Cities across the country are buying armoured vehicles. 

Cont’d..."
97,There could be a large ripple effect from coronavirus through the global... https://youtu.be/OTy8R1gVgEA  via @YouTube,"Chinese: What is that wild Animal? I think I will just eat it, and not test it.

Mother Nature: I got a surprise for you, the coronavirus, Karma. pic.twitter.com/pLtcxbCU6N"
98,"Saint Lucia Prepares For New #Coronavirus Strain
https://stluciatimes.com/saint-lucia-prepares-for-new-coronavirus-strain/ …","""France announces first coronavirus death outside Asia""  https://twitter.com/i/events/1228623056026779648 …"
99,"Maybe not Weaponized children. I wonder how many people that went to the 2A rally will begin to feel sick, like, with, a um, coronavirus?",This is more dangerous than Coronavirus
