,Country/Region,only_date,size
865,Dominican Republic,2020-01-29,1
866,Panama,2020-01-29,5
867,Pakistan,2020-01-29,1
868,South Africa,2020-01-29,2
869,Indonesia,2020-01-29,1
870,Gabon,2020-01-29,2
871,Norway,2020-01-29,1
872,Ireland,2020-01-29,1
873,Netherlands,2020-01-29,1
874,Somalia,2020-01-29,3
875,Venezuela,2020-01-29,1
876,New Zealand,2020-01-29,5
877,Colombia,2020-01-29,1
878,Nigeria,2020-01-29,7
879,Ukraine,2020-01-29,2
880,Azerbaijan,2020-01-29,5
881,Seychelles,2020-01-29,1
882,Ecuador,2020-01-29,1
883,United Kingdom,2020-01-30,258
884,Jamaica,2020-01-30,13
885,Colombia,2020-01-30,24
886,Georgia,2020-01-30,3
887,Germany,2020-01-30,8
888,Ghana,2020-01-30,34
889,Thailand,2020-01-30,10
890,Greece,2020-01-30,2
891,Hungary,2020-01-30,10
892,Italy,2020-01-30,18
893,India,2020-01-30,81
894,Tunisia,2020-01-30,19
895,Chile,2020-01-30,9
896,Canada,2020-01-30,614
897,Israel,2020-01-30,15
898,Central African Republic,2020-01-30,3
899,Iran,2020-01-30,4
900,Trinidad and Tobago,2020-01-30,1
901,Iraq,2020-01-30,2
902,Togo,2020-01-30,1
903,Ireland,2020-01-30,43
904,China,2020-01-30,13
905,Indonesia,2020-01-30,7
906,Mongolia,2020-01-30,9
907,Cameroon,2020-01-30,23
908,Oman,2020-01-30,3
909,Vietnam,2020-01-30,2
910,Pakistan,2020-01-30,13
911,Panama,2020-01-30,34
912,South Korea,2020-01-30,5
913,Papua New Guinea,2020-01-30,2
914,Peru,2020-01-30,2
915,Australia,2020-01-30,231
916,Philippines,2020-01-30,108
917,Poland,2020-01-30,7
918,Portugal,2020-01-30,7
919,Qatar,2020-01-30,1
920,Romania,2020-01-30,1
921,Austria,2020-01-30,3
922,South Africa,2020-01-30,15
923,Saint Lucia,2020-01-30,1
924,Saudi Arabia,2020-01-30,3
925,Argentina,2020-01-30,13
926,Senegal,2020-01-30,1
927,Serbia,2020-01-30,2
928,Algeria,2020-01-30,2
929,Zimbabwe,2020-01-30,4
930,Seychelles,2020-01-30,8
931,Sierra Leone,2020-01-30,1
932,Singapore,2020-01-30,16
933,Somalia,2020-01-30,8
934,Slovakia,2020-01-30,1
935,Albania,2020-01-30,9
936,Rwanda,2020-01-30,1
937,Japan,2020-01-30,33
938,Norway,2020-01-30,4
939,Nigeria,2020-01-30,78
940,Kenya,2020-01-30,5
941,Cambodia,2020-01-30,1
942,Lebanon,2020-01-30,1
943,Switzerland,2020-01-30,14
944,Liberia,2020-01-30,6
945,Burkina Faso,2020-01-30,2
946,Luxembourg,2020-01-30,2
947,Bulgaria,2020-01-30,2
948,Malaysia,2020-01-30,38
949,Maldives,2020-01-30,3
950,Brazil,2020-01-30,4
951,Mali,2020-01-30,11
952,Sweden,2020-01-30,6
953,Azerbaijan,2020-01-30,15
954,Mexico,2020-01-30,6
955,Bosnia and Herzegovina,2020-01-30,2
956,Belize,2020-01-30,4
957,Sri Lanka,2020-01-30,8
958,Uruguay,2020-01-30,2
959,Morocco,2020-01-30,29
960,Belgium,2020-01-30,22
961,Barbados,2020-01-30,1
962,Bangladesh,2020-01-30,4
963,Bahrain,2020-01-30,1
964,Netherlands,2020-01-30,18
965,Venezuela,2020-01-30,7
966,New Zealand,2020-01-30,44
967,Spain,2020-01-30,7
968,Botswana,2020-01-30,11
969,Turkey,2020-01-30,97
970,Denmark,2020-01-30,6
971,Egypt,2020-01-30,1
972,United Arab Emirates,2020-01-30,11
973,Costa Rica,2020-01-30,3
974,Dominica,2020-01-30,1
975,Estonia,2020-01-30,4
976,Ecuador,2020-01-30,2
977,Uganda,2020-01-30,1
978,France,2020-01-30,5
979,Finland,2020-01-30,1
980,Ukraine,2020-01-30,1
981,Ethiopia,2020-01-30,1
982,Gabon,2020-01-30,20
983,Fiji,2020-01-30,12
984,Belgium,2020-02-01,3
985,Nepal,2020-02-01,1
986,Turkey,2020-02-01,11
987,Japan,2020-02-01,2
988,Nigeria,2020-02-01,3
989,Panama,2020-02-01,7
990,Georgia,2020-02-01,2
991,Colombia,2020-02-01,3
992,China,2020-02-01,2
993,Ghana,2020-02-01,5
994,Australia,2020-02-01,28
995,Switzerland,2020-02-01,1
996,Liberia,2020-02-01,1
997,Morocco,2020-02-01,9
998,Luxembourg,2020-02-01,1
999,Philippines,2020-02-01,5
1000,Jamaica,2020-02-01,1
1001,United Kingdom,2020-02-01,17
1002,Papua New Guinea,2020-02-01,1
1003,Argentina,2020-02-01,3
1004,Indonesia,2020-02-01,1
1005,Spain,2020-02-01,6
1006,Mongolia,2020-02-01,1
1007,South Africa,2020-02-01,1
1008,Ireland,2020-02-01,3
1009,Germany,2020-02-01,1
1010,New Zealand,2020-02-01,2
1011,India,2020-02-01,7
1012,Venezuela,2020-02-01,2
1013,Sweden,2020-02-01,1
1014,Denmark,2020-02-01,2
1015,Zimbabwe,2020-02-01,1
1016,Gabon,2020-02-01,1
1017,Canada,2020-02-01,43
1018,Mexico,2020-02-01,2
1019,Uganda,2020-02-01,1
1020,Thailand,2020-02-01,2
1021,Estonia,2020-02-01,1
1022,Israel,2020-02-01,1
1023,Lithuania,2020-02-01,1
1024,Panama,2020-02-02,4
1025,Pakistan,2020-02-02,1
1026,United Arab Emirates,2020-02-02,5
1027,Ghana,2020-02-02,3
1028,Malaysia,2020-02-02,2
1029,Sweden,2020-02-02,4
1030,Japan,2020-02-02,3
1031,Singapore,2020-02-02,1
1032,Central African Republic,2020-02-02,1
1033,Ireland,2020-02-02,3
1034,India,2020-02-02,6
1035,Seychelles,2020-02-02,1
1036,Canada,2020-02-02,60
1037,Poland,2020-02-02,1
1038,Thailand,2020-02-02,2
1039,France,2020-02-02,2
1040,United Kingdom,2020-02-02,29
1041,Jamaica,2020-02-02,2
1042,Philippines,2020-02-02,7
1043,Mongolia,2020-02-02,1
1044,Cameroon,2020-02-02,1
1045,Vietnam,2020-02-02,3
1046,China,2020-02-02,3
1047,Kenya,2020-02-02,1
1048,Australia,2020-02-02,28
1049,Liberia,2020-02-02,2
1050,Austria,2020-02-02,1
1051,South Korea,2020-02-02,2
1052,Argentina,2020-02-02,1
1053,Morocco,2020-02-02,2
1054,Nigeria,2020-02-02,10
1055,Belgium,2020-02-02,1
1056,Fiji,2020-02-02,7
1057,Colombia,2020-02-02,2
1058,Turkey,2020-02-02,5
1059,Estonia,2020-02-02,1
1060,Somalia,2020-02-02,1
1061,Netherlands,2020-02-02,2
1062,Uruguay,2020-02-02,1
1063,Denmark,2020-02-02,1
1064,Gabon,2020-02-02,2
1065,Azerbaijan,2020-02-02,1
1066,New Zealand,2020-02-02,8
1067,Venezuela,2020-02-02,3
1068,Albania,2020-02-02,1
1069,Germany,2020-02-02,1
1070,Sri Lanka,2020-02-02,1
1071,Morocco,2020-02-03,6
1072,Switzerland,2020-02-03,1
1073,Fiji,2020-02-03,3
1074,Cameroon,2020-02-03,4
1075,Singapore,2020-02-03,10
1076,Australia,2020-02-03,24
1077,Nigeria,2020-02-03,9
1078,China,2020-02-03,2
1079,Spain,2020-02-03,3
1080,Sri Lanka,2020-02-03,3
1081,Azerbaijan,2020-02-03,2
1082,Tunisia,2020-02-03,3
1083,Croatia,2020-02-03,1
1084,Canada,2020-02-03,36
1085,New Zealand,2020-02-03,6
1086,Israel,2020-02-03,4
1087,Japan,2020-02-03,2
1088,India,2020-02-03,5
1089,Jamaica,2020-02-03,2
1090,Turkey,2020-02-03,5
1091,United Kingdom,2020-02-03,20
1092,Argentina,2020-02-03,2
1093,Thailand,2020-02-03,2
1094,Netherlands,2020-02-03,1
1095,Poland,2020-02-03,2
1096,Italy,2020-02-03,1
1097,Denmark,2020-02-03,1
1098,South Africa,2020-02-03,2
1099,Philippines,2020-02-03,10
1100,Norway,2020-02-03,1
1101,Belgium,2020-02-03,1
1102,Panama,2020-02-03,2
1103,Mexico,2020-02-03,2
1104,United Arab Emirates,2020-02-03,2
1105,Sweden,2020-02-03,1
1106,Colombia,2020-02-03,2
1107,Pakistan,2020-02-03,3
1108,Malaysia,2020-02-03,3
1109,Gabon,2020-02-03,2
1110,South Korea,2020-02-03,1
1111,Ghana,2020-02-03,5
1112,Botswana,2020-02-03,1
1113,Maldives,2020-02-03,1
1114,Mexico,2020-02-04,2
1115,Italy,2020-02-04,2
1116,United Arab Emirates,2020-02-04,1
1117,South Korea,2020-02-04,1
1118,Turkey,2020-02-04,10
1119,Gabon,2020-02-04,2
1120,Japan,2020-02-04,5
1121,Philippines,2020-02-04,2
1122,Botswana,2020-02-04,2
1123,Canada,2020-02-04,33
1124,Netherlands,2020-02-04,1
1125,Thailand,2020-02-04,1
1126,Argentina,2020-02-04,2
1127,Spain,2020-02-04,3
1128,Tunisia,2020-02-04,2
1129,Norway,2020-02-04,1
1130,Chile,2020-02-04,1
1131,Iraq,2020-02-04,1
1132,New Zealand,2020-02-04,2
1133,South Africa,2020-02-04,1
1134,Mongolia,2020-02-04,1
1135,Ireland,2020-02-04,1
1136,Qatar,2020-02-04,1
1137,India,2020-02-04,6
1138,Germany,2020-02-04,1
1139,Monaco,2020-02-04,1
1140,Senegal,2020-02-04,1
1141,Pakistan,2020-02-04,2
1142,Panama,2020-02-04,5
1143,Malaysia,2020-02-04,4
1144,United Kingdom,2020-02-04,25
1145,Morocco,2020-02-04,1
1146,Singapore,2020-02-04,5
1147,Ghana,2020-02-04,8
1148,Nigeria,2020-02-04,9
1149,Jordan,2020-02-04,1
1150,Australia,2020-02-04,29
1151,Sweden,2020-02-04,1
1152,Peru,2020-02-04,1
1153,Georgia,2020-02-04,1
1154,Liechtenstein,2020-02-04,1
1155,Egypt,2020-02-04,2
1156,Belgium,2020-02-04,1
1157,Mali,2020-02-04,1
1158,Indonesia,2020-02-05,1
1159,Malaysia,2020-02-05,1
1160,Canada,2020-02-05,48
1161,Zimbabwe,2020-02-05,1
1162,Argentina,2020-02-05,1
1163,Netherlands,2020-02-05,2
1164,Singapore,2020-02-05,2
1165,Cambodia,2020-02-05,1
1166,Israel,2020-02-05,2
1167,Switzerland,2020-02-05,1
1168,Tunisia,2020-02-05,1
1169,Uganda,2020-02-05,1
1170,Ghana,2020-02-05,7
1171,Brazil,2020-02-05,1
1172,Peru,2020-02-05,1
1173,Madagascar,2020-02-05,1
1174,India,2020-02-05,13
1175,Portugal,2020-02-05,1
1176,Azerbaijan,2020-02-05,2
1177,Bulgaria,2020-02-05,1
1178,Ireland,2020-02-05,2
1179,Paraguay,2020-02-05,1
1180,Mongolia,2020-02-05,2
1181,Fiji,2020-02-05,3
1182,Norway,2020-02-05,1
1183,New Zealand,2020-02-05,5
1184,China,2020-02-05,3
1185,Cameroon,2020-02-05,1
1186,Seychelles,2020-02-05,1
1187,Grenada,2020-02-05,1
1188,Spain,2020-02-05,1
1189,Georgia,2020-02-05,1
1190,Albania,2020-02-05,1
1191,United Kingdom,2020-02-05,25
1192,Turkey,2020-02-05,6
1193,Gabon,2020-02-05,2
1194,Japan,2020-02-05,8
1195,Bangladesh,2020-02-05,1
1196,Philippines,2020-02-05,5
1197,South Korea,2020-02-05,1
1198,Costa Rica,2020-02-05,1
1199,Panama,2020-02-05,1
1200,Greece,2020-02-05,1
